id,name,image_url,official_artwork,sprite_default,sprite_shiny
706,goodra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/706.png
707,klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/707.png
708,phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/708.png
709,trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/709.png
710,pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710.png
711,gourgeist-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711.png
712,bergmite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/712.png
713,avalugg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/713.png
714,noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/714.png
715,noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/715.png
716,xerneas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/716.png
717,yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/717.png
718,zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/718.png
719,diancie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/719.png
720,hoopa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/720.png
721,volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/721.png
722,rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/722.png
723,dartrix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/723.png
724,decidueye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/724.png
725,litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/725.png
726,torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/726.png
727,incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/727.png
728,popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/728.png
729,brionne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/729.png
730,primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/730.png
731,pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/731.png
732,trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/732.png
733,toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/733.png
734,yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/734.png
735,gumshoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/735.png
736,grubbin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/736.png
737,charjabug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/737.png
738,vikavolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/738.png
739,crabrawler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/739.png
740,crabominable,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/740.png
741,oricorio-baile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/741.png
742,cutiefly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/742.png
743,ribombee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/743.png
744,rockruff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/744.png
745,lycanroc-midday,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/745.png
746,wishiwashi-solo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/746.png
747,mareanie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/747.png
